utterance_id,speaker,episode_id,scene_id,transcript,emotion_label,valence,arousal,dominance,sep,vad_coverage
s03_e14_c01_u004,Phoebe Buffay,s03_e14,s03_e14_c01,"Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.",Joyful,0.1504,-0.1901,-0.0907,0.1051,0.667
s03_e14_c01_u006,Phoebe Buffay,s03_e14,s03_e14_c01,Why? Because she can sing and play guitar and do both at the same time?,Mad,0.2317,0.0161,-0.0640,0.1997,0.933
s03_e14_c01_u011,Phoebe Buffay,s03_e14,s03_e14_c01,"Okay, see, see, everyone else is happy she's done.",Mad,0.3121,-0.1543,-0.0729,0.2757,0.778
s03_e14_c01_u014,Phoebe Buffay,s03_e14,s03_e14_c01,"Oh no, one of those 'look for the hidden meaning' songs.",Mad,-0.0706,-0.1531,-0.1191,-0.1301,0.818
s03_e14_c02_u003,Phoebe Buffay,s03_e14,s03_e14_c02,"Hey Leslie, how'd you know I'd be here?",Joyful,0.1590,-0.1240,0.0525,0.1852,0.750
s03_e14_c02_u007,Phoebe Buffay,s03_e14,s03_e14_c02,Actually I said she abandoned me to write jingles.,Peaceful,-0.1710,-0.0660,-0.1680,-0.2550,0.444
s03_e14_c02_u012,Phoebe Buffay,s03_e14,s03_e14_c02,"Hmm, bummer.",Sad,-0.3630,-0.1830,-0.3710,-0.5485,1.000
s03_e14_c02_u014,Phoebe Buffay,s03_e14,s03_e14_c02,No. But thanks.,Neutral,0.4180,-0.0280,-0.0390,0.3985,0.667
s03_e14_c02_u016,Phoebe Buffay,s03_e14,s03_e14_c02,Okay. No. But thanks.,Neutral,0.3433,-0.1200,-0.1040,0.2913,0.750
s03_e14_c02_u019,Phoebe Buffay,s03_e14,s03_e14_c02,"Well okay, let this be a lesson to all of you, all right. Once you, once you betray me, I become like the ice woman, y'know. Very cold, hard, unyielding, y'know nothing, nothing can penetrate this icy exterior. Can I have a tissue, please?",Sad,0.0444,-0.1400,0.0081,0.0485,0.786
s03_e14_c04_u002,Phoebe Buffay,s03_e14,s03_e14_c04,Where's Chandler?,Neutral,0.0100,-0.0480,-0.0460,-0.0130,1.000
s03_e14_c09_u003,Phoebe Buffay,s03_e14,s03_e14_c09,"It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know.",Scared,0.1693,-0.1599,0.0767,0.2076,0.562
s03_e14_c09_u005,Phoebe Buffay,s03_e14,s03_e14_c09,You think you know me so well.,Mad,0.4593,-0.1830,0.0720,0.4953,0.714
s03_e14_c09_u007,Phoebe Buffay,s03_e14,s03_e14_c09,Yeah.,Peaceful,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e14_c09_u009,Phoebe Buffay,s03_e14,s03_e14_c09,That's what I said.,Peaceful,0.0000,0.0615,0.0000,0.0000,0.500
s03_e14_c09_u011,Phoebe Buffay,s03_e14,s03_e14_c09,"I can't. I can't. She dumped me, I mean I totally trusted her and then one day it was 'Okay, bye Pheebs' gone. Y'know what the saddest part is, when we were playing together, that was like the most fun I've ever had in like all my lives.",Scared,0.1106,-0.0911,-0.0034,0.1089,0.596
s03_e14_c12_u002,Phoebe Buffay,s03_e14,s03_e14_c12,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.",Joyful,-0.1777,-0.1297,-0.2466,-0.3010,0.824
s03_e14_c12_u004,Phoebe Buffay,s03_e14,s03_e14_c12,"Oh, yeah!",Joyful,-0.1380,-0.0840,-0.4520,-0.3640,1.000
s03_e14_c12_u006,Phoebe Buffay,s03_e14,s03_e14_c12,"I..., a jingle? No, no-no-no, no.",Joyful,0.2700,0.0000,-0.1520,0.1940,0.125
s03_e14_c12_u008,Phoebe Buffay,s03_e14,s03_e14_c12,"Okay, well if I was in this for the money, I'd be a millionaire by now, y'know. You just got to get out of that jingle head sweetie.",Powerful,0.2422,-0.0019,0.0837,0.2841,0.778
s03_e14_c12_u010,Phoebe Buffay,s03_e14,s03_e14_c12,"That's okay. All right, I'm gonna play song that's really, really sad. It's called Magician Box Mix Up.",Neutral,0.1313,-0.0930,-0.1404,0.0611,0.684
s03_e14_c17_u002,Phoebe Buffay,s03_e14,s03_e14_c17,"Oh, I thought you weren't coming. What? Where were you?",Scared,0.1443,-0.0817,0.0377,0.1632,0.600
s03_e14_c17_u004,Phoebe Buffay,s03_e14,s03_e14_c17,"Okay, don't give me a reason to get mad, okay",Mad,0.1651,-0.0906,-0.0483,0.1410,0.800
s03_e14_c17_u006,Phoebe Buffay,s03_e14,s03_e14_c17,"No, look, I told you that I didn't want you to try and sell it, and you just, you big fat did it anyway. God, y'know what, I think five years ago I probably would've done anything to play with you but, I can do it by myself. And if I can't trust you then just forget it.",Mad,0.1196,-0.0494,0.0518,0.1455,0.754
s03_e14_c17_u008,Phoebe Buffay,s03_e14,s03_e14_c17,"Okay y'know what you have to choose. All right, if-if the most important thing on the planet to you is this cat poopy thing then, okay you can have Smelly Cat, but we won't be partners. So what's it gonna be?",Mad,0.1293,-0.1464,-0.0013,0.1286,0.786
s03_e14_c18_u006,Phoebe Buffay,s03_e14,s03_e14_c18,"Yeah. I actually am, yeah. Y'know life-life's gonna had you all kinds of stuff, y'know you learn your little lessons and hopefully you grow. Wanna hear a new song?",Neutral,0.3205,-0.0640,0.0333,0.3371,0.667
s03_e14_c18_u009,Phoebe Buffay,s03_e14,s03_e14_c18,Okay. 'Jingle bitch screwed me over! Go to hell jingle whore! Go to hell Go to hell. Go to hell-hell-hell.' That's all I have so far.,Mad,-0.3309,0.2161,0.0250,-0.3183,0.929
s03_e15_c03_u004,Phoebe Buffay,s03_e15,s03_e15_c03,"Me too. Although this city is my home, so. So that's dumb what I said, don't tell him I said that. Umm, you make something up. Nice, thank you. This is me. Here.",Neutral,0.1647,-0.0616,0.0073,0.1684,0.758
s03_e15_c03_u007,Phoebe Buffay,s03_e15,s03_e15_c03,"Thank you, very much! Oh! Thank you!",Joyful,0.7407,-0.2093,0.4460,0.9637,0.857
s03_e15_c03_u010,Phoebe Buffay,s03_e15,s03_e15_c03,"Okay, y'know what, you don't have to do that now. No-no-no-no!! Not him, you don't! Well the moment's over.",Joyful,0.2310,-0.0284,0.0593,0.2607,0.619
s03_e15_c03_u012,Phoebe Buffay,s03_e15,s03_e15_c03,Oh.,Mad,0.2159,-0.0934,0.0217,0.2267,0.000
s03_e15_c04_u002,Phoebe Buffay,s03_e15,s03_e15_c04,See there it is right there.,Neutral,0.1250,-0.1733,0.0153,0.1327,1.000
s03_e15_c04_u004,Phoebe Buffay,s03_e15,s03_e15_c04,Yeah. But Sergei said it took the Germans six weeks to get all the way across it.,Neutral,0.0587,-0.1025,0.0131,0.0653,0.647
s03_e15_c04_u006,Phoebe Buffay,s03_e15,s03_e15_c04,"Yeah. Except for, y'know when you're on a date and you're getting along really great but the guy's translator keeps getting in the way.",Sad,0.1542,-0.0653,-0.0063,0.1511,0.652
s03_e15_c04_u025,Phoebe Buffay,s03_e15,s03_e15_c04,"Anyway, I'm going out with Sergei again tonight, and um, could you come and be the translator's date? So that when we, it's time for our alone time, you two could split off. Y'know, he's really, he's kinda cute.",Joyful,0.0965,-0.1548,-0.0243,0.0844,0.816
s03_e15_c04_u027,Phoebe Buffay,s03_e15,s03_e15_c04,"Hey, don't call him that! His name is Spackel Back Harry!",Mad,0.0762,-0.0728,-0.0801,0.0362,0.818
s03_e15_c09_u005,Phoebe Buffay,s03_e15,s03_e15_c09,"Knock, knock, knock, knock, hi. Um, could you please tell Sergei that um, I was fascinated by what Boutros Boutros Gali said in the New York Times.",Joyful,0.0917,-0.0469,-0.1180,0.0327,0.630
s03_e15_c09_u007,Phoebe Buffay,s03_e15,s03_e15_c09,You didn't say Boutros Boutros Gali.,Neutral,0.0710,0.1435,-0.0180,0.0620,0.333
s03_e15_c09_u011,Phoebe Buffay,s03_e15,s03_e15_c09,Interesting.,Neutral,0.8540,0.4520,0.4620,1.0850,1.000
s03_e15_c09_u013,Phoebe Buffay,s03_e15,s03_e15_c09,"Okay, ah, before you get all talky again, umm, could you also please tell Sergei that I really like his suit.",Joyful,0.0621,-0.1095,-0.0616,0.0312,0.667
s03_e15_c09_u018,Phoebe Buffay,s03_e15,s03_e15_c09,"Monica, can I talk to you behind my menu, please. What are you doing?",Mad,0.0891,-0.1909,-0.1071,0.0356,0.571
s03_e15_c09_u020,Phoebe Buffay,s03_e15,s03_e15_c09,"Yeah but, Mischa is so interested in you, that Sergei and I haven't been able to say two words to each other.",Mad,0.1556,-0.1843,0.0395,0.1753,0.773
s03_e15_c09_u022,Phoebe Buffay,s03_e15,s03_e15_c09,That would be great. Thank you.,Joyful,0.4016,-0.1222,0.2088,0.5060,1.000
s03_e15_c13_u004,Phoebe Buffay,s03_e15,s03_e15_c13,"Oh, yeah, sure. I just hope you, hope you don't accidentally suck it up through your nose and choke on it.",Scared,0.1504,0.0274,0.1113,0.2060,0.857
s03_e15_c13_u007,Phoebe Buffay,s03_e15,s03_e15_c13,"Well, tell him, apology accepted.",Powerful,0.3110,-0.2167,-0.0243,0.2989,0.800
s03_e15_c13_u010,Phoebe Buffay,s03_e15,s03_e15_c13,"Excuse me, but umm, isn't he paying for your dinner?",Neutral,0.0669,-0.0837,-0.0054,0.0642,0.900
s03_e15_c13_u016,Phoebe Buffay,s03_e15,s03_e15_c13,"Plate! Yes, plate.",Joyful,0.3330,-0.2983,-0.1510,0.2575,1.000
s03_e15_c13_u018,Phoebe Buffay,s03_e15,s03_e15_c13,"See, we don't need them.",Peaceful,0.1794,0.0398,-0.0974,0.1307,1.000
s03_e15_c13_u020,Phoebe Buffay,s03_e15,s03_e15_c13,Yeah.,Joyful,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e15_c17_u004,Phoebe Buffay,s03_e15,s03_e15_c17,Ameri-can.,Peaceful,0.3240,-0.2800,-0.0920,0.2780,0.500
s03_e15_c17_u006,Phoebe Buffay,s03_e15,s03_e15_c17,Ameri-can. Y'know it's a very hard language. Let's do it again.,Powerful,0.0229,-0.0925,0.0429,0.0443,0.818
s03_e16_c07_u002,Phoebe Buffay,s03_e16,s03_e16_c07,Hey!,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e16_c07_u004,Phoebe Buffay,s03_e16,s03_e16_c07,"Hey, why are you mopping your ceiling?",Neutral,0.0272,-0.0182,-0.1142,-0.0299,0.714
s03_e16_c07_u006,Phoebe Buffay,s03_e16,s03_e16_c07,"Wow, I have the spirit of an old Indian women living in mine.",Powerful,0.4656,0.0241,0.1121,0.5216,0.615
s03_e16_c07_u008,Phoebe Buffay,s03_e16,s03_e16_c07,"The mailman was downstairs, so I brought up your mail.",Peaceful,0.1831,-0.0013,0.0366,0.2014,0.700
s03_e16_c07_u010,Phoebe Buffay,s03_e16,s03_e16_c07,Now what is Fabutec?,Peaceful,-0.1290,-0.0780,-0.1700,-0.2140,0.750
s03_e16_c07_u012,Phoebe Buffay,s03_e16,s03_e16_c07,Waxine!!,Joyful,0.1414,-0.0707,-0.0075,0.1376,0.000
s03_e16_c07_u014,Phoebe Buffay,s03_e16,s03_e16_c07,"Oh, it's incredible! I so want to be a Waxine girl.",Joyful,0.3495,-0.0830,0.2280,0.4635,0.455
s03_e16_c07_u016,Phoebe Buffay,s03_e16,s03_e16_c07,God. Do think it really doesn't hurt? 'Cause how can they do that?,Scared,0.1049,-0.0135,0.0827,0.1463,0.846
s03_e16_c07_u018,Phoebe Buffay,s03_e16,s03_e16_c07,They have the best stuff in there.,Peaceful,0.3248,-0.1096,0.0328,0.3412,0.714
s03_e16_c09_u002,Phoebe Buffay,s03_e16,s03_e16_c09,"After applying the Waxine and linen strips to leg number one,",Neutral,0.2067,-0.1117,-0.1210,0.1462,0.636
s03_e16_c09_u004,Phoebe Buffay,s03_e16,s03_e16_c09,Grasp one of the linen strips by its 'easy grab tab' and pull it off in one quick pain free motion.,Neutral,0.1070,-0.0306,-0.0579,0.0781,0.810
s03_e16_c09_u006,Phoebe Buffay,s03_e16,s03_e16_c09,Was it not pain-free?,Neutral,-0.0315,0.0413,-0.0658,-0.0644,0.800
s03_e16_c09_u008,Phoebe Buffay,s03_e16,s03_e16_c09,"Huh, well, the girls in the satin nighties on the commercial don't seem to think it's that bad.",Neutral,0.1281,-0.0488,-0.0754,0.0904,0.722
s03_e16_c09_u010,Phoebe Buffay,s03_e16,s03_e16_c09,Ow-ow-ow-ow! Oh my God!!!,Mad,0.0440,-0.0150,0.3080,0.1980,0.429
s03_e16_c14_u002,Phoebe Buffay,s03_e16,s03_e16_c14,They've been quiet for a long time.,Neutral,0.1032,-0.3394,-0.0250,0.0907,0.857
s03_e17_c03_u003,Phoebe Buffay,s03_e17,s03_e17_c03,Wait. Really?! 'Cause mine get me out of tickets.,Neutral,-0.0144,-0.2176,-0.0688,-0.0488,0.667
s03_e17_c03_u011,Phoebe Buffay,s03_e17,s03_e17_c03,"Well, we were um, sorta invited to go skiing, y'know Rachel's sister's cabin.",Neutral,0.3689,-0.0183,-0.0661,0.3358,0.917
s03_e17_c03_u015,Phoebe Buffay,s03_e17,s03_e17_c03,"Y'know what, I can stay, I'm gonna stay. 'Cause the last time I went skiing I was to afraid to jump off the chair lift, I just went around and around.",Neutral,0.0617,-0.0690,-0.0314,0.0460,0.710
s03_e17_c04_u007,Phoebe Buffay,s03_e17,s03_e17_c04,Chandler!!,Peaceful,0.0200,-0.0960,-0.0920,-0.0260,1.000
s03_e17_c04_u009,Phoebe Buffay,s03_e17,s03_e17_c04,What does the sign say?,Peaceful,0.1273,-0.1240,-0.0807,0.0870,0.600
s03_e17_c04_u011,Phoebe Buffay,s03_e17,s03_e17_c04,"No, the 'No Smoking' sign. There's no smoking in my Grandmother's cab.",Peaceful,0.0820,-0.1120,-0.1200,0.0220,0.667
s03_e17_c04_u014,Phoebe Buffay,s03_e17,s03_e17_c04,Please!,Neutral,0.0340,-0.2640,-0.1420,-0.0370,1.000
s03_e17_c05_u008,Phoebe Buffay,s03_e17,s03_e17_c05,Aren't you gonna go?,Neutral,0.0100,-0.0590,-0.0560,-0.0180,0.400
s03_e17_c05_u012,Phoebe Buffay,s03_e17,s03_e17_c05,"No, y'know what don't close it 'cause the... keys...are in there.",Neutral,-0.0127,-0.1033,-0.0670,-0.0462,0.600
s03_e17_c08_u002,Phoebe Buffay,s03_e17,s03_e17_c08,"Okay, yeah. Triple A can pick us up.",Neutral,0.2653,-0.0589,0.1203,0.3254,0.875
s03_e17_c08_u004,Phoebe Buffay,s03_e17,s03_e17_c08,"Yeah, what town are we near?",Neutral,0.1205,-0.0838,0.0465,0.1437,1.000
s03_e17_c08_u006,Phoebe Buffay,s03_e17,s03_e17_c08,Then why are you answering? Do you at least know what route we're on?,Mad,0.1019,0.0536,0.0197,0.1118,0.857
s03_e17_c08_u008,Phoebe Buffay,s03_e17,s03_e17_c08,"Okay. We are at a rest stop on Route 27. Okay. There is no Route 27. Okay, either 93 or 76?",Mad,0.0324,-0.1822,-0.0793,-0.0072,0.824
s03_e17_c08_u010,Phoebe Buffay,s03_e17,s03_e17_c08,"Okay. Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93? Okay! Yeah, no they don't do that.",Scared,0.0914,-0.0643,-0.0539,0.0645,0.875
s03_e17_c08_u014,Phoebe Buffay,s03_e17,s03_e17_c08,But if...,Scared,0.0000,0.0000,0.0000,0.0000,1.000
s03_e17_c08_u016,Phoebe Buffay,s03_e17,s03_e17_c08,"Oh good, oh Joey and Chandler are back.",Joyful,0.1544,-0.1308,-0.0704,0.1192,0.625
s03_e17_c09_u008,Phoebe Buffay,s03_e17,s03_e17_c09,"Ross, thank God.",Peaceful,0.8280,-0.0160,0.4780,1.0670,0.667
s03_e17_c09_u010,Phoebe Buffay,s03_e17,s03_e17_c09,I ate a bug.,Scared,-0.1980,-0.1290,-0.4540,-0.4250,0.500
s03_e17_c09_u013,Phoebe Buffay,s03_e17,s03_e17_c09,"Listen Ross, we ran out of gas, and we don't know where we are, so we can't get a tow truck.",Sad,0.1511,0.0706,0.1581,0.2302,0.762
s03_e17_c09_u015,Phoebe Buffay,s03_e17,s03_e17_c09,"Yes, please.",Neutral,0.3505,-0.0695,-0.0295,0.3358,1.000
s03_e18_c01_u025,Phoebe Buffay,s03_e18,s03_e18_c01,"All right, y'know forget hypnosis. The way to quit smoking is you have to dance naked in a field of heather, and then bath in the sweat of six healthy young men.",Mad,0.0745,-0.0716,-0.0889,0.0300,0.774
s03_e18_c05_u002,Phoebe Buffay,s03_e18,s03_e18_c05,"No, I know, I know, that this is Frank's life, y'know. Y'know, I don't want to be all judgmental, y'know, but this is sick, it's sick and wrong!",Mad,0.0165,-0.0635,0.0508,0.0419,0.840
s03_e18_c05_u004,Phoebe Buffay,s03_e18,s03_e18_c05,"No-no, oh, I'm fine with the age thing y'know, until it starts sticking it's tongue down my little brother's throat!",Scared,0.0003,-0.2400,-0.0970,-0.0482,0.650
s03_e18_c05_u006,Phoebe Buffay,s03_e18,s03_e18_c05,"But, I mean, do you think he's gonna enjoy it when he's up to his elbows in the diapers from all the babies they have to have right away?! This is not fair to Frank, and it-it's not fair to the babies, and y'know what, it's not good home economics.",Mad,0.2482,-0.0189,0.1031,0.2998,0.745
s03_e18_c05_u008,Phoebe Buffay,s03_e18,s03_e18_c05,Yes. Not out loud.,Scared,0.2583,0.0863,0.1450,0.3308,1.000
s03_e18_c05_u010,Phoebe Buffay,s03_e18,s03_e18_c05,"Yeah, but if I do tell him, then he's gonna hate myself. I mean look at him and his Mom, I can't. But, you guys can, please you gotta talk him out of it.",Sad,0.0950,-0.0456,0.0174,0.1037,0.750
s03_e18_c05_u012,Phoebe Buffay,s03_e18,s03_e18_c05,"Come on, you guys, you have nothing to lose, I have everything to lose. Do you want me to lose everything? Everything?!",Powerful,-0.0421,-0.0541,-0.0834,-0.0838,0.818
s03_e18_c05_u014,Phoebe Buffay,s03_e18,s03_e18_c05,"Okay, I'm gonna go get Frank.",Powerful,0.2360,-0.1295,0.0490,0.2605,0.571
s03_e18_c09_u002,Phoebe Buffay,s03_e18,s03_e18_c09,"Hi! Oh, Alice, hi! Thanks. I'm so glad you could come, 'cause I've got a real umm, Home Ec emergency.",Joyful,0.2896,0.1332,0.0402,0.3097,0.579
s03_e18_c09_u004,Phoebe Buffay,s03_e18,s03_e18_c09,"Yeah, I know. It's a real mustard-tastrophe. Can you help me?",Scared,0.2634,-0.2149,0.0140,0.2704,0.583
s03_e18_c09_u006,Phoebe Buffay,s03_e18,s03_e18_c09,"Y'know what, forget it. It's ruined.",Mad,-0.2725,-0.0995,-0.2445,-0.3947,1.000
s03_e18_c09_u008,Phoebe Buffay,s03_e18,s03_e18_c09,"Or instead, maybe you could just not marry my brother Frank.",Mad,0.3214,-0.0813,0.0581,0.3505,0.636
s03_e18_c11_u003,Phoebe Buffay,s03_e18,s03_e18_c11,"Okay. Whoa, sorry. Why were you just like all in the dark?",Scared,0.0284,-0.0614,-0.1069,-0.0250,0.833
s03_e18_c11_u005,Phoebe Buffay,s03_e18,s03_e18_c11,"Oh, yeah, sure. So, how was your day?",Peaceful,0.1247,-0.1815,0.0778,0.1636,0.875
s03_e18_c11_u007,Phoebe Buffay,s03_e18,s03_e18_c11,"What umm, what happened?",Peaceful,-0.1547,-0.0920,-0.1400,-0.2247,0.750
s03_e18_c11_u009,Phoebe Buffay,s03_e18,s03_e18_c11,"Oh no. Did umm, did she say why?",Peaceful,-0.1570,0.1918,-0.2157,-0.2648,0.875
s03_e18_c11_u011,Phoebe Buffay,s03_e18,s03_e18_c11,"Yeah, yeah, no, I don't, I don't know. But, y'know what, maybe it's just all for the best?",Peaceful,0.2598,-0.0831,0.0866,0.3031,0.765
s03_e18_c11_u013,Phoebe Buffay,s03_e18,s03_e18_c11,"Oh, sweetie, oh.",Peaceful,0.9660,-0.0300,0.0280,0.9800,0.333
s03_e18_c11_u015,Phoebe Buffay,s03_e18,s03_e18_c11,"Uh, well I can tell you why. It's, it's because of me. But, y'know what, I only did it because I love you. Okay?",Sad,0.1471,-0.0177,-0.0176,0.1383,0.696
s03_e18_c11_u017,Phoebe Buffay,s03_e18,s03_e18_c11,"Umm, well I, I kinda had a little chat with Alice, and I sort of made her see why you two shouldn't be together, y'know. And you're gonna see it to, one day, you really, really will.",Joyful,0.1564,-0.1299,-0.0561,0.1283,0.622
s03_e18_c11_u019,Phoebe Buffay,s03_e18,s03_e18_c11,Okay.,Scared,0.1940,-0.3040,-0.2340,0.0770,1.000
s03_e18_c11_u021,Phoebe Buffay,s03_e18,s03_e18_c11,"Okay, but.",Scared,0.0970,-0.1520,-0.1170,0.0385,1.000
s03_e18_c15_u002,Phoebe Buffay,s03_e18,s03_e18_c15,"Hey, Frank. Look, okay, I know that you think I did like this totally evil thing, but I so didn't. There's someone here who can explain this better than I can.",Sad,0.1733,-0.0428,0.0588,0.2027,0.774
s03_e18_c15_u006,Phoebe Buffay,s03_e18,s03_e18_c15,"Yeah, but not just that.",Scared,0.2090,-0.0602,0.1005,0.2592,0.800
s03_e18_c15_u008,Phoebe Buffay,s03_e18,s03_e18_c15,None the less.,Scared,-0.5280,-0.4270,-0.4540,-0.7550,1.000
s03_e18_c15_u010,Phoebe Buffay,s03_e18,s03_e18_c15,"That's right, exactly. All right, it's a good bye kiss, that's good. Bye-bye. Okay, no, the important thing is that you see what I'm saying, y'know, just y'know, this is clearly wrong. Okay, I've decided I'm gonna let this happen! Okay, can I just get my purse? Okay, all right, good. .",Scared,0.1946,-0.0624,0.0391,0.2141,0.824
s03_e19_c02_u010,Phoebe Buffay,s03_e19,s03_e19_c02,We were out of Doritos.,Joyful,-0.0157,0.0750,0.0417,0.0052,0.800
s03_e19_c04_u002,Phoebe Buffay,s03_e19,s03_e19_c04,Wow! I cannot believe Mark asked you out.,Joyful,0.0700,-0.2512,0.0860,0.1130,0.667
s03_e19_c04_u004,Phoebe Buffay,s03_e19,s03_e19_c04,"What, so what are you gonna tell him?",Neutral,-0.0276,-0.1136,-0.0290,-0.0421,0.667
s03_e19_c04_u006,Phoebe Buffay,s03_e19,s03_e19_c04,Huh.,Neutral,-0.4220,-0.3380,-0.4820,-0.6630,1.000
s03_e19_c04_u009,Phoebe Buffay,s03_e19,s03_e19_c04,"Wow. So, okay, maybe that means that, you're not over Ross yet and you have issues with your father.",Powerful,0.1037,-0.0454,0.0553,0.1313,0.737
s03_e19_c04_u011,Phoebe Buffay,s03_e19,s03_e19_c04,"Okay, so it's probably just the Ross thing then.",Peaceful,0.1203,-0.1903,-0.0212,0.1098,0.667
s03_e19_c07_u002,Phoebe Buffay,s03_e19,s03_e19_c07,"So, you're like a zillionaire?",Joyful,0.4380,-0.2940,-0.1080,0.3840,0.200
s03_e19_c07_u004,Phoebe Buffay,s03_e19,s03_e19_c07,"Y'know what, you should like, you should buy a state and then just name it after yourself.",Joyful,0.2026,-0.0911,0.1211,0.2632,0.812
s03_e19_c07_u006,Phoebe Buffay,s03_e19,s03_e19_c07,"Yeah, or, or, or, Mississ-Pete.",Joyful,0.2060,-0.3180,-0.1220,0.1450,0.167
s03_e19_c07_u015,Phoebe Buffay,s03_e19,s03_e19_c07,"Yeah, kinda.",Neutral,0.2060,-0.3180,-0.1220,0.1450,0.500
s03_e19_c15_u002,Phoebe Buffay,s03_e19,s03_e19_c15,"Hey! Why isn't it Spiderman? Y'know like Goldman, Silverman...",Joyful,0.1608,0.0562,-0.1236,0.0990,0.750
s03_e19_c15_u004,Phoebe Buffay,s03_e19,s03_e19_c15,It isn't?,Sad,0.0000,-0.1410,0.0240,0.0120,1.000
s03_e19_c15_u006,Phoebe Buffay,s03_e19,s03_e19_c15,"Oh, okay. There should be Gold Man!",Joyful,0.2990,-0.0978,0.1516,0.3748,0.714
s03_e19_c16_u003,Phoebe Buffay,s03_e19,s03_e19_c16,"Okay well, he would turn things to gold.",Neutral,0.3461,-0.1339,0.0510,0.3716,1.000
s03_e19_c16_u005,Phoebe Buffay,s03_e19,s03_e19_c16,"Ahh, his work is done.",Peaceful,0.1760,-0.0380,0.0430,0.1975,0.800
s03_e19_c16_u007,Phoebe Buffay,s03_e19,s03_e19_c16,Okay. All right you yellow-bellied-lilly-livered-DRAW!!,Joyful,0.2568,-0.2270,-0.2106,0.1515,0.667
s03_e20_c01_u006,Phoebe Buffay,s03_e20,s03_e20_c01,"Oh, it's so great to see you feeling like this!",Joyful,0.2706,-0.1103,0.0820,0.3116,0.800
s03_e20_c01_u012,Phoebe Buffay,s03_e20,s03_e20_c01,"Wait, am I missing something though? 'Cause I thought death was something that's supposed to be sad, in a way.",Neutral,-0.1227,-0.1624,-0.1143,-0.1798,0.800
s03_e20_c01_u017,Phoebe Buffay,s03_e20,s03_e20_c01,"Wow, a house for dolls, that is so cool! When I was kid, I had a barrel.",Neutral,0.1958,-0.1697,0.0464,0.2190,0.588
